version,major,date,item_index,summary,full,cves
17.5,17,2025-05-08,51,"In pg_amcheck and pg_upgrade , use the correct function to free allocations made by libpq (Michael Paquier, Ranier Vilela) § § §","In pg_amcheck and pg_upgrade , use the correct function to free allocations made by libpq (Michael Paquier, Ranier Vilela) § § § These oversights could result in crashes in certain Windows build configurations, such as a debug build of libpq used by a non-debug build of the calling application.",
17.5,17,2025-05-08,52,Fix reindexdb 's scheduling of parallel reindex operations (Alexander Korotkov) §,Fix reindexdb 's scheduling of parallel reindex operations (Alexander Korotkov) § The original coding failed to achieve the expected amount of parallelism.,
17.5,17,2025-05-08,53,Avoid crashing with corrupt input data in contrib/pageinspect 's heap_page_items() (Dmitry Kovalenko) §,Avoid crashing with corrupt input data in contrib/pageinspect 's heap_page_items() (Dmitry Kovalenko) §,
17.5,17,2025-05-08,54,Prevent assertion failure in contrib/pg_freespacemap 's pg_freespacemap() (Tender Wang) §,"Prevent assertion failure in contrib/pg_freespacemap 's pg_freespacemap() (Tender Wang) § Applying pg_freespacemap() to a relation lacking storage (such as a view) caused an assertion failure, although there was no ill effect in non-assert builds. Add an error check to reject that case.",
17.5,17,2025-05-08,55,"In contrib/postgres_fdw , avoid pulling up restriction conditions from subqueries (Alexander Pyhalov) §","In contrib/postgres_fdw , avoid pulling up restriction conditions from subqueries (Alexander Pyhalov) § This fix prevents rare cases of unexpected expression in subquery output errors.",
17.5,17,2025-05-08,56,Fix build failure when an old version of libpq_fe.h is present in system include directories (Tom Lane) §,Fix build failure when an old version of libpq_fe.h is present in system include directories (Tom Lane) §,
17.5,17,2025-05-08,57,"Fix build failure on macOS 15.4 (Tom Lane, Peter Eisentraut) §","Fix build failure on macOS 15.4 (Tom Lane, Peter Eisentraut) § This macOS update broke our configuration probe for strchrnul() .",
17.5,17,2025-05-08,58,Fix valgrind labeling of per-buffer data of read streams (Thomas Munro) §,"Fix valgrind labeling of per-buffer data of read streams (Thomas Munro) § This affects no core code in released versions of PostgreSQL , but an extension using the per-buffer data feature might have encountered spurious failures when being tested under valgrind.",
17.5,17,2025-05-08,59,Avoid valgrind complaints about string hashing code (John Naylor) §,Avoid valgrind complaints about string hashing code (John Naylor) §,
17.5,17,2025-05-08,60,"Update time zone data files to tzdata release 2025b for DST law changes in Chile, plus historical corrections for Iran (Tom Lane) §","Update time zone data files to tzdata release 2025b for DST law changes in Chile, plus historical corrections for Iran (Tom Lane) § There is a new time zone America/Coyhaique for Chile's Aysén Region, to account for it changing to UTC-03 year-round and thus diverging from America/Santiago.",
17.6,17,2025-08-14,0,Tighten security checks in planner estimation functions (Dean Rasheed) §,"Tighten security checks in planner estimation functions (Dean Rasheed) § The fix for CVE-2017-7484, plus followup fixes, intended to prevent leaky functions from being applied to statistics data for columns that the calling user does not have permission to read. Two gaps in that protection have been found. One gap applies to partitioning and inheritance hierarchies where RLS policies on the tables should restrict access to statistics data, but did not. The other gap applies to cases where the query accesses a table via a view, and the view owner has permissions to read the underlying table but the calling user does not have permissions on the view. The view owner's permissions satisfied the security checks, and the leaky function would get applied to the underlying table's statistics before we check the calling user's permissions on the view. This has been fixed by making security checks on views occur at the start of planning. That might cause permissions failures to occur earlier than before. The PostgreSQL Project thanks Dean Rasheed for reporting this problem. (CVE-2025-8713)",CVE-2017-7484;CVE-2025-8713
17.6,17,2025-08-14,1,Prevent pg_dump scripts from being used to attack the user running the restore (Nathan Bossart) §,"Prevent pg_dump scripts from being used to attack the user running the restore (Nathan Bossart) § Since dump/restore operations typically involve running SQL commands as superuser, the target database installation must trust the source server. However, it does not follow that the operating system user who executes psql to perform the restore should have to trust the source server. The risk here is that an attacker who has gained superuser-level control over the source server might be able to cause it to emit text that would be interpreted as psql meta-commands. That would provide shell-level access to the restoring user's own account, independently of access to the target database. To provide a positive guarantee that this can't happen, extend psql with a \restrict command that prevents execution of further meta-commands, and teach pg_dump to issue that before any data coming from the source server. The PostgreSQL Project thanks Martin Rakhmanov, Matthieu Denais, and RyotaK for reporting this problem. (CVE-2025-8714)",CVE-2025-8714
17.6,17,2025-08-14,2,Convert newlines to spaces in names included in comments in pg_dump output (Noah Misch) §,"Convert newlines to spaces in names included in comments in pg_dump output (Noah Misch) § Object names containing newlines offered the ability to inject arbitrary SQL commands into the output script. (Without the preceding fix, injection of psql meta-commands would also be possible this way.) CVE-2012-0868 fixed this class of problem at the time, but later work reintroduced several cases. The PostgreSQL Project thanks Noah Misch for reporting this problem. (CVE-2025-8715)",CVE-2012-0868;CVE-2025-8715
17.6,17,2025-08-14,3,"Fix incorrect distance calculation in BRIN numeric_minmax_multi_ops support function (Peter Eisentraut, Tom Lane) §","Fix incorrect distance calculation in BRIN numeric_minmax_multi_ops support function (Peter Eisentraut, Tom Lane) § The results were sometimes wrong on 64-bit platforms, and wildly wrong on 32-bit platforms. This did not produce obvious failures because the logic is only used to choose how to merge values into ranges; at worst the index would become inefficient and bloated. Nonetheless it's recommended to reindex any BRIN indexes that use the numeric_minmax_multi_ops operator class.",
17.6,17,2025-08-14,4,"Avoid regression in the size of XML input that we will accept (Michael Paquier, Erik Wienhold) § §","Avoid regression in the size of XML input that we will accept (Michael Paquier, Erik Wienhold) § § Our workaround for a bug in early 2.13.x releases of libxml2 made use of a code path that rejects text chunks exceeding 10MB, whereas the previous coding did not. Those early releases are presumably extinct in the wild by now, so revert to the previous coding.",
17.6,17,2025-08-14,5,Fix MERGE problems with concurrent updates (Dean Rasheed) §,"Fix MERGE problems with concurrent updates (Dean Rasheed) § If a MERGE inside a CTE attempts an update or delete on a table with BEFORE ROW triggers, and a concurrent UPDATE or DELETE changes the target row, the MERGE command would fail (crashing in the case of an update action, and potentially executing the wrong action in the case of a delete action).",
17.6,17,2025-08-14,6,Fix MERGE into a plain-inheritance parent table (Dean Rasheed) §,Fix MERGE into a plain-inheritance parent table (Dean Rasheed) § Insertions into such a target table could crash or produce incorrect query results due to failing to handle WITH CHECK OPTION and RETURNING actions.,
17.6,17,2025-08-14,7,Allow tables with statement-level triggers to become partitions or inheritance children (Etsuro Fujita) §,"Allow tables with statement-level triggers to become partitions or inheritance children (Etsuro Fujita) § We do not allow partitions or inheritance child tables to have row-level triggers with transition tables, because an operation on the whole inheritance tree would need to maintain a separate transition table for each such child table. But that problem does not apply for statement-level triggers, because only the parent's statement-level triggers will be fired. The code that checks whether an existing table can become a partition or inheritance child nonetheless rejected both kinds of trigger.",
17.6,17,2025-08-14,8,Disallow collecting transition tuples from child foreign tables (Etsuro Fujita) §,"Disallow collecting transition tuples from child foreign tables (Etsuro Fujita) § We do not support triggers with transition tables on foreign tables. However, the case of a partition or inheritance child that is a foreign table was overlooked. If the parent has such a trigger, incorrect transition tuples were collected from the foreign child. Instead throw an error, reporting that the case is not supported.",
17.6,17,2025-08-14,9,Allow resetting unknown custom parameters with reserved prefixes (Nathan Bossart) §,"Allow resetting unknown custom parameters with reserved prefixes (Nathan Bossart) § Previously, if a parameter setting had been stored using ALTER DATABASE/ROLE/SYSTEM , the stored setting could not be removed if the parameter was unknown but had a reserved prefix. This case could arise if an extension used to have a parameter, but that parameter had been removed in an upgrade.",
17.6,17,2025-08-14,10,Fix a potential deadlock during ALTER SUBSCRIPTION ... DROP PUBLICATION (Ajin Cherian) §,Fix a potential deadlock during ALTER SUBSCRIPTION ... DROP PUBLICATION (Ajin Cherian) § Ensure that server processes acquire catalog locks in a consistent order during replication origin drops.,
17.6,17,2025-08-14,11,Shorten the race condition window for creating indexes with conflicting names (Tom Lane) §,"Shorten the race condition window for creating indexes with conflicting names (Tom Lane) § When choosing an auto-generated name for an index, avoid conflicting with not-yet-committed pg_class rows as well as fully-valid ones. This avoids possibly choosing the same name as some concurrent CREATE INDEX did, when that command is still in process of filling its index, or is done but is part of a not-yet-committed transaction. There's still a window for trouble, but it's only as long as the time needed to validate a new index's parameters and insert its pg_class row.",
17.6,17,2025-08-14,12,"Prevent usage of incorrect VACUUM options in some cases where multiple tables are vacuumed in a single command (Nathan Bossart, Michael Paquier) §","Prevent usage of incorrect VACUUM options in some cases where multiple tables are vacuumed in a single command (Nathan Bossart, Michael Paquier) § The TRUNCATE and INDEX_CLEANUP options of one table could be applied to others.",
17.6,17,2025-08-14,13,Ensure that the table's free-space map is updated in a timely way when vacuuming a table that has no indexes (Masahiko Sawada) §,Ensure that the table's free-space map is updated in a timely way when vacuuming a table that has no indexes (Masahiko Sawada) § A previous optimization caused FSM vacuuming to sometimes be skipped for such tables.,
17.6,17,2025-08-14,14,Fix processing of character classes within SIMILAR TO regular expressions (Laurenz Albe) § §,"Fix processing of character classes within SIMILAR TO regular expressions (Laurenz Albe) § § The code that translates SIMILAR TO pattern matching expressions to POSIX-style regular expressions did not consider that square brackets can be nested. For example, in a pattern like [[:alpha:]%_] , the code treated the % and _ characters as metacharacters when they should be literals.",
17.6,17,2025-08-14,15,"When deparsing queries, always add parentheses around the expression in FETCH FIRST expression ROWS WITH TIES clauses (Heikki Linnakangas) § §","When deparsing queries, always add parentheses around the expression in FETCH FIRST expression ROWS WITH TIES clauses (Heikki Linnakangas) § § This avoids some cases where the deparsed result wasn't syntactically valid.",
17.6,17,2025-08-14,16,"Limit the checkpointer process's fsync request queue size (Alexander Korotkov, Xuneng Zhou) § §","Limit the checkpointer process's fsync request queue size (Alexander Korotkov, Xuneng Zhou) § § With very large shared_buffers settings, it was possible for the checkpointer to attempt to allocate more than 1GB for fsync requests, leading to failure and an infinite loop. Clamp the queue size to prevent this scenario.",
17.6,17,2025-08-14,17,Avoid infinite wait in logical decoding when reading a partially-written WAL record (Vignesh C) §,"Avoid infinite wait in logical decoding when reading a partially-written WAL record (Vignesh C) § If the server crashes after writing the first part of a WAL record that would span multiple pages, subsequent logical decoding of the WAL stream would wait for data to arrive on the next WAL page. That might never happen if the server is now idle.",
17.6,17,2025-08-14,18,Fix inconsistent spelling of LWLock names for MultiXactOffsetSLRU and MultiXactMemberSLRU (Bertrand Drouvot) §,"Fix inconsistent spelling of LWLock names for MultiXactOffsetSLRU and MultiXactMemberSLRU (Bertrand Drouvot) § This resulted in different wait-event names being displayed in pg_wait_events and pg_stat_activity , potentially breaking monitoring queries that join those views.",
17.6,17,2025-08-14,19,Fix inconsistent quoting of role names in ACL strings (Tom Lane) §,"Fix inconsistent quoting of role names in ACL strings (Tom Lane) § The previous quoting rule was locale-sensitive, which could lead to portability problems when transferring aclitem values across installations. ( pg_dump does not do that, but other tools might.) To ensure consistency, always quote non-ASCII characters in aclitem output; but to preserve backward compatibility, never require that they be quoted during aclitem input.",
17.6,17,2025-08-14,20,Reject equal signs ( = ) in the names of relation options and foreign-data options (Tom Lane) §,"Reject equal signs ( = ) in the names of relation options and foreign-data options (Tom Lane) § There's no evident use-case for option names like this, and allowing them creates ambiguity in the stored representation.",
17.6,17,2025-08-14,21,Fix potentially-incorrect decompression of LZ4-compressed archive data (Mikhail Gribkov) §,"Fix potentially-incorrect decompression of LZ4-compressed archive data (Mikhail Gribkov) § This error seems to manifest only with not-very-compressible input data, which may explain why it escaped detection.",
17.6,17,2025-08-14,22,Avoid a rare scenario where a btree index scan could mark the wrong index entries as dead (Peter Geoghegan) §,Avoid a rare scenario where a btree index scan could mark the wrong index entries as dead (Peter Geoghegan) §,
17.6,17,2025-08-14,23,Avoid re-distributing cache invalidation messages from other transactions during logical replication (vignesh C) §,"Avoid re-distributing cache invalidation messages from other transactions during logical replication (vignesh C) § Our previous round of minor releases included a bug fix to ensure that replication receiver processes would respond to cross-process cache invalidation messages, preventing them from using stale catalog data while performing replication updates. However, the fix unintentionally made them also redistribute those messages again, leading to an exponential increase in the number of invalidation messages, which would often end in a memory allocation failure. Fix by not redistributing received messages.",
17.6,17,2025-08-14,24,Avoid unexpected server shutdown when replication slot synchronization is misconfigured (Fujii Masao) §,"Avoid unexpected server shutdown when replication slot synchronization is misconfigured (Fujii Masao) § The postmaster process would report an error (and then stop) if sync_replication_slots was set to true while wal_level was less than logical . The desired behavior is just that slot synchronization should be disabled, so reduce this error message's level to avoid postmaster shutdown.",
17.6,17,2025-08-14,25,Avoid premature removal of old WAL during checkpoints (Vitaly Davydov) §,"Avoid premature removal of old WAL during checkpoints (Vitaly Davydov) § If a replication slot's restart point is advanced while a checkpoint is in progress, no-longer-needed WAL segments could get removed too soon, leading to recovery failure if the database crashes immediately afterwards. Fix by keeping them for one additional checkpoint cycle.",
17.6,17,2025-08-14,26,Never move a replication slot's confirmed-flush position backwards (Shveta Malik) §,"Never move a replication slot's confirmed-flush position backwards (Shveta Malik) § In some cases a replication client could acknowledge an LSN that's past what it has stored persistently, and then perhaps send an older LSN after a restart. We consider this not-a-bug so long as the client did not have anything it needed to do for the WAL between the two points. However, we should not re-send that WAL for fear of data duplication, so make sure we always believe the latest confirmed LSN for a given slot.",
17.6,17,2025-08-14,27,Prevent excessive delays before launching new logical replication workers (Tom Lane) §,Prevent excessive delays before launching new logical replication workers (Tom Lane) § In some cases the logical replication launcher could sleep considerably longer than the configured wal_retrieve_retry_interval before launching a new worker.,
17.6,17,2025-08-14,28,"Fix use-after-free during logical replication of INSERT ... ON CONFLICT (Ethan Mertz, Michael Paquier) §","Fix use-after-free during logical replication of INSERT ... ON CONFLICT (Ethan Mertz, Michael Paquier) § This could result in incorrect progress reporting, or with very bad luck it could result in a crash of the WAL sender process.",
17.6,17,2025-08-14,29,Allow waiting for a transaction on a standby server to be interrupted (Kevin K Biju) §,"Allow waiting for a transaction on a standby server to be interrupted (Kevin K Biju) § Creation of a replication slot on a standby server may require waiting for some active transaction(s) to finish on the primary and then be replayed on the standby. Since that could be an indefinite wait, it's desirable to allow the operation to be cancelled, but there was no check for query cancel in the loop.",
17.6,17,2025-08-14,30,Do not let cascading logical WAL senders try to send data that's beyond what has been replayed on their standby server (Alexey Makhmutov) §,"Do not let cascading logical WAL senders try to send data that's beyond what has been replayed on their standby server (Alexey Makhmutov) § This avoids a situation where such WAL senders could get stuck at standby server shutdown, waiting for replay work that will not happen because the server's startup process is already shut down.",
17.6,17,2025-08-14,31,Fix per-relation memory leakage in autovacuum (Tom Lane) §,Fix per-relation memory leakage in autovacuum (Tom Lane) §,
17.6,17,2025-08-14,32,"Fix session-lifespan memory leaks in XMLSERIALIZE(... INDENT) (Dmitry Kovalenko, Tom Lane) § §","Fix session-lifespan memory leaks in XMLSERIALIZE(... INDENT) (Dmitry Kovalenko, Tom Lane) § §",
17.6,17,2025-08-14,33,Fix possible crash after out-of-memory when allocating large chunks with the bump allocator (Tom Lane) §,Fix possible crash after out-of-memory when allocating large chunks with the bump allocator (Tom Lane) §,
17.6,17,2025-08-14,34,Fix some places that might try to fetch toasted fields of system catalogs without any snapshot (Nathan Bossart) §,Fix some places that might try to fetch toasted fields of system catalogs without any snapshot (Nathan Bossart) § This could result in an assertion failure or cannot fetch toast data without an active snapshot error.,
17.6,17,2025-08-14,35,"Avoid assertion failure during cross-table constraint updates (Tom Lane, Jian He) § §","Avoid assertion failure during cross-table constraint updates (Tom Lane, Jian He) § §",
17.6,17,2025-08-14,36,Remove faulty assertion that a command tag must have been determined by the end of PortalRunMulti() (Álvaro Herrera) §,Remove faulty assertion that a command tag must have been determined by the end of PortalRunMulti() (Álvaro Herrera) § This failed in edge cases such as an empty prepared statement.,
17.6,17,2025-08-14,37,Fix assertion failure in XMLTABLE parsing (Richard Guo) §,Fix assertion failure in XMLTABLE parsing (Richard Guo) §,
17.6,17,2025-08-14,38,Restore the ability to run PL/pgSQL expressions in parallel (Dipesh Dhameliya) §,"Restore the ability to run PL/pgSQL expressions in parallel (Dipesh Dhameliya) § PL/pgSQL's notion of an expression is very broad, encompassing any SQL SELECT query that returns a single column and no more than one row. So there are cases, for example evaluation of an aggregate function, where the query involves significant work and it'd be useful to run it with parallel workers. This used to be possible, but a previous bug fix unintentionally disabled it.",
17.6,17,2025-08-14,39,Fix edge-case resource leaks in PL/Python error reporting (Tom Lane) § §,"Fix edge-case resource leaks in PL/Python error reporting (Tom Lane) § § An out-of-memory failure while reporting an error from Python could result in failure to drop reference counts on Python objects, leading to session-lifespan memory leakage.",
17.6,17,2025-08-14,40,Fix libpq 's PQcancelCreate() function for the case where the server's address was specified using hostaddr (Sergei Kornilov) §,Fix libpq 's PQcancelCreate() function for the case where the server's address was specified using hostaddr (Sergei Kornilov) § libpq would crash if the resulting cancel object was actually used.,
17.6,17,2025-08-14,41,Fix libpq 's PQport() function to never return NULL unless the passed connection is NULL (Daniele Varrazzo) §,"Fix libpq 's PQport() function to never return NULL unless the passed connection is NULL (Daniele Varrazzo) § This is the documented behavior, but recent libpq versions would return NULL in some cases where the user had not provided a port specification. Revert to our historical behavior of returning an empty string in such cases. (v18 and later will return the compiled-in default port number, typically ""5432"" , instead.)",
17.6,17,2025-08-14,42,"Avoid failure when GSSAPI authentication requires packets larger than 16kB (Jacob Champion, Tom Lane) §","Avoid failure when GSSAPI authentication requires packets larger than 16kB (Jacob Champion, Tom Lane) § Larger authentication packets are needed for Active Directory users who belong to many AD groups. This limitation manifested in connection failures with unintelligible error messages, typically GSSAPI context establishment error: The routine must be called again to complete its function: Unknown error .",
17.6,17,2025-08-14,43,Fix timing-dependent failures in SSL and GSSAPI data transmission (Tom Lane) §,"Fix timing-dependent failures in SSL and GSSAPI data transmission (Tom Lane) § When using SSL or GSSAPI encryption in non-blocking mode, libpq sometimes failed with SSL error: bad length or GSSAPI caller failed to retransmit all data needing to be retried .",
17.6,17,2025-08-14,44,Avoid null-pointer dereference during connection lookup in ecpg applications (Aleksander Alekseev) §,Avoid null-pointer dereference during connection lookup in ecpg applications (Aleksander Alekseev) § The case could occur only if the application has some connections that are named and some that are not.,
17.6,17,2025-08-14,45,Improve psql 's tab completion for COPY and \copy options (Atsushi Torikoshi) §,"Improve psql 's tab completion for COPY and \copy options (Atsushi Torikoshi) § The same completions were offered for both COPY FROM and COPY TO , although some options are only valid for one case or the other. Distinguish these cases to provide more accurate suggestions.",
17.6,17,2025-08-14,46,Avoid assertion failure in pgbench when multiple pipeline sync messages are received (Fujii Masao) §,Avoid assertion failure in pgbench when multiple pipeline sync messages are received (Fujii Masao) §,
17.6,17,2025-08-14,47,Fix duplicate transaction replay when initializing a subscription with pg_createsubscriber (Shlok Kyal) §,Fix duplicate transaction replay when initializing a subscription with pg_createsubscriber (Shlok Kyal) § It was possible for the last transaction processed during subscriber recovery to be sent again once normal replication begins.,
17.6,17,2025-08-14,48,"Ensure that pg_dump dumps comments on not-null constraints on domain types (Jian He, Álvaro Herrera) §","Ensure that pg_dump dumps comments on not-null constraints on domain types (Jian He, Álvaro Herrera) §",
17.6,17,2025-08-14,49,Ensure that pg_dump dumps comments on domain constraints in a valid order (Jian He) §,Ensure that pg_dump dumps comments on domain constraints in a valid order (Jian He) § In some cases the comment command could appear before creation of the constraint.,
17.6,17,2025-08-14,50,"Ensure stable sort ordering in pg_dump for all types of database objects (Noah Misch, Andreas Karlsson) § § §","Ensure stable sort ordering in pg_dump for all types of database objects (Noah Misch, Andreas Karlsson) § § § pg_dump sorts objects by their logical names before performing dependency-driven reordering. This sort did not account for the full unique key identifying certain object types such as rules and constraints, and thus it could produce dissimilar sort orders for logically-identical databases. That made it difficult to compare databases by diff'ing pg_dump output, so improve the logic to ensure stable sort ordering in all cases.",
17.6,17,2025-08-14,51,Fix incorrect parsing of object types in pg_dump filter files (Fujii Masao) §,"Fix incorrect parsing of object types in pg_dump filter files (Fujii Masao) § Treat keywords as extending to the next whitespace, rather than stopping at the first non-alphanumeric character as before. This makes no difference for valid keywords, but it allows some error cases to be recognized properly. For example, table-data will now be rejected, whereas previously it was misinterpreted as table .",
17.6,17,2025-08-14,52,pg_restore failed to restore large objects (BLOBs) from directory-format dumps made by pg_dump versions before PostgreSQL v12 (Pavel Stehule) §,pg_restore failed to restore large objects (BLOBs) from directory-format dumps made by pg_dump versions before PostgreSQL v12 (Pavel Stehule) §,
17.6,17,2025-08-14,53,"In pg_upgrade , check for inconsistent inherited not-null constraints (Ali Akbar) § § §","In pg_upgrade , check for inconsistent inherited not-null constraints (Ali Akbar) § § § PostgreSQL versions before 18 allow an inherited column not-null constraint to be dropped. However, this results in a schema that cannot be restored, leading to failure in pg_upgrade . Detect such cases during pg_upgrade 's preflight checks to allow users to fix them before initiating the upgrade.",
17.6,17,2025-08-14,54,Don't require that the target installation have max_slot_wal_keep_size set to its default during pg_upgrade (Dilip Kumar) §,Don't require that the target installation have max_slot_wal_keep_size set to its default during pg_upgrade (Dilip Kumar) §,
17.6,17,2025-08-14,55,"Avoid assertion failure if track_commit_timestamp is enabled during initdb (Hayato Kuroda, Andy Fan) §","Avoid assertion failure if track_commit_timestamp is enabled during initdb (Hayato Kuroda, Andy Fan) §",
17.6,17,2025-08-14,56,Fix pg_waldump to show information about dropped statistics in PREPARE TRANSACTION WAL records (Daniil Davydov) §,Fix pg_waldump to show information about dropped statistics in PREPARE TRANSACTION WAL records (Daniil Davydov) §,
17.6,17,2025-08-14,57,Avoid possible leak of the open connection during contrib/dblink connection establishment (Tom Lane) §,"Avoid possible leak of the open connection during contrib/dblink connection establishment (Tom Lane) § In the rare scenario where we hit out-of-memory while inserting the new connection object into dblink's hashtable, the open connection would be leaked until end of session, leaving an idle session sitting on the remote server.",
17.6,17,2025-08-14,58,Make contrib/pg_prewarm cope with very large shared_buffers settings (Daria Shanina) §,Make contrib/pg_prewarm cope with very large shared_buffers settings (Daria Shanina) § Autoprewarm failed with a memory allocation error if shared_buffers was larger than about 50 million buffers (400GB).,
17.6,17,2025-08-14,59,Prevent assertion failure in contrib/pg_prewarm (Masahiro Ikeda) §,"Prevent assertion failure in contrib/pg_prewarm (Masahiro Ikeda) § Applying pg_prewarm() to a relation lacking storage (such as a view) caused an assertion failure, although there was no ill effect in non-assert builds. Add an error check to reject that case.",
17.6,17,2025-08-14,60,"In contrib/pg_stat_statements , avoid leaving gaps in the set of parameter numbers used in a normalized query (Sami Imseih) §","In contrib/pg_stat_statements , avoid leaving gaps in the set of parameter numbers used in a normalized query (Sami Imseih) §",
17.6,17,2025-08-14,61,Fix memory leakage in contrib/postgres_fdw 's DirectModify methods (Tom Lane) §,"Fix memory leakage in contrib/postgres_fdw 's DirectModify methods (Tom Lane) § The PGresult holding the results of the remote modify command would be leaked for the rest of the session if the query fails between invocations of the DirectModify methods, which could happen when there's RETURNING data to process.",
17.6,17,2025-08-14,62,Ensure that directories listed in configure 's --with-includes and --with-libraries options are searched before system-supplied directories (Tom Lane) §,"Ensure that directories listed in configure 's --with-includes and --with-libraries options are searched before system-supplied directories (Tom Lane) § A common reason for using these options is to allow a user-built version of some library to override the system-supplied version. However, that failed to work in some environments because of careless ordering of switches in the commands issued by the makefiles.",
17.6,17,2025-08-14,63,"Fix configure 's checks for __cpuid() and __cpuidex() (Lukas Fittl, Michael Paquier) §","Fix configure 's checks for __cpuid() and __cpuidex() (Lukas Fittl, Michael Paquier) § configure failed to detect these Windows-specific functions, so that they would not be used, leading to slower-than-necessary CRC computations since the availability of hardware instructions could not be verified. The practical impact of this error was limited, because production builds for Windows typically do not use the Autoconf toolchain.",
17.6,17,2025-08-14,64,Fix build failure with --with-pam option on Solaris-based platforms (Tom Lane) §,"Fix build failure with --with-pam option on Solaris-based platforms (Tom Lane) § Solaris is inconsistent with other Unix platforms about the API for PAM authentication. This manifested as an inconsistent pointer compiler warning, which we never did anything about. But as of GCC 14 it's an error not warning by default, so fix it.",
17.6,17,2025-08-14,65,"Make our code portable to GNU Hurd (Michael Banck, Christoph Berg, Samuel Thibault) § §","Make our code portable to GNU Hurd (Michael Banck, Christoph Berg, Samuel Thibault) § § Fix assumptions about IOV_MAX and O_RDONLY that don't hold on Hurd.",
17.6,17,2025-08-14,66,Make our usage of memset_s() conform strictly to the C11 standard (Tom Lane) §,Make our usage of memset_s() conform strictly to the C11 standard (Tom Lane) § This avoids compile failures on some platforms.,
17.6,17,2025-08-14,67,Silence compatibility warning when using Meson to build with MSVC (Peter Eisentraut) §,Silence compatibility warning when using Meson to build with MSVC (Peter Eisentraut) §,
17.6,17,2025-08-14,68,Prevent uninitialized-value compiler warnings in JSONB comparison code (Tom Lane) §,Prevent uninitialized-value compiler warnings in JSONB comparison code (Tom Lane) §,
17.6,17,2025-08-14,69,Avoid deprecation warnings when building with libxml2 2.14 and later (Michael Paquier) §,Avoid deprecation warnings when building with libxml2 2.14 and later (Michael Paquier) §,
17.6,17,2025-08-14,70,Avoid problems when compiling pg_locale.h under C++ (John Naylor) §,"Avoid problems when compiling pg_locale.h under C++ (John Naylor) § PostgreSQL header files generally need to be wrapped in extern ""C"" { ... } in order to be included in extensions written in C++. This failed for pg_locale.h because of its use of libicu headers, but we can work around that by suppressing C++-only declarations in those headers. C++ extensions that want to use libicu 's C++ APIs can do so by including the libicu headers ahead of pg_locale.h .",
17.7,17,2025-11-13,0,Check for CREATE privileges on the schema in CREATE STATISTICS (Jelte Fennema-Nio) §,"Check for CREATE privileges on the schema in CREATE STATISTICS (Jelte Fennema-Nio) § This omission allowed table owners to create statistics in any schema, potentially leading to unexpected naming conflicts. The PostgreSQL Project thanks Jelte Fennema-Nio for reporting this problem. (CVE-2025-12817)",CVE-2025-12817
17.7,17,2025-11-13,1,Avoid integer overflow in allocation-size calculations within libpq (Jacob Champion) §,"Avoid integer overflow in allocation-size calculations within libpq (Jacob Champion) § Several places in libpq were not sufficiently careful about computing the required size of a memory allocation. Sufficiently large inputs could cause integer overflow, resulting in an undersized buffer, which would then lead to writing past the end of the buffer. The PostgreSQL Project thanks Aleksey Solovev of Positive Technologies for reporting this problem. (CVE-2025-12818)",CVE-2025-12818
17.7,17,2025-11-13,2,Prevent unrecognized node type errors when a SQL/JSON function such as JSON_VALUE has a DEFAULT clause containing a COLLATE expression (Jian He) § §,Prevent unrecognized node type errors when a SQL/JSON function such as JSON_VALUE has a DEFAULT clause containing a COLLATE expression (Jian He) § §,
17.7,17,2025-11-13,3,"Correctly treat JSON constructor expressions, such as JSON_OBJECT() , as non-strict (Tender Wang, Richard Guo) §","Correctly treat JSON constructor expressions, such as JSON_OBJECT() , as non-strict (Tender Wang, Richard Guo) § In some cases these expressions can yield a non-null result despite having one or more null inputs, making them non-strict. The planner incorrectly classified them as strict and could perform incorrect query transformations as a result.",
17.7,17,2025-11-13,4,Further fix processing of character classes within SIMILAR TO regular expressions (Laurenz Albe) §,"Further fix processing of character classes within SIMILAR TO regular expressions (Laurenz Albe) § The previous fix for translating SIMILAR TO pattern matching expressions to POSIX-style regular expressions broke a corner case that formerly worked: if there is an escape character right after the opening bracket and then a closing bracket right after the escape sequence (for example [\w] ), the closing bracket was no longer seen as terminating the character class.",
17.7,17,2025-11-13,5,Fix parsing of aggregate functions whose arguments contain a sub-select with a FROM reference to a CTE outside the aggregate function (Tom Lane) §,"Fix parsing of aggregate functions whose arguments contain a sub-select with a FROM reference to a CTE outside the aggregate function (Tom Lane) § Such a CTE reference must act like a outer-level column reference when determining the aggregate's semantic level; but it was not being accounted for, leading to obscure planner or executor errors.",
17.7,17,2025-11-13,6,Fix no relation entry for relid errors in corner cases while estimating SubPlan costs (Richard Guo) §,Fix no relation entry for relid errors in corner cases while estimating SubPlan costs (Richard Guo) §,
17.7,17,2025-11-13,7,Avoid unlikely use-after-free in planner's expansion of partitioned tables (Bernd Reiß) §,Avoid unlikely use-after-free in planner's expansion of partitioned tables (Bernd Reiß) § There was a hazard only when the last live partition was concurrently dropped.,
17.7,17,2025-11-13,8,Remove faulty assertion in btree index cleanup (Peter Geoghegan) §,Remove faulty assertion in btree index cleanup (Peter Geoghegan) §,
